timestamp,consumption_kW,date,hour,weekday
2025-09-24 04:00:00,1.4427768474075868,2025-09-24,4,2
2025-09-24 05:00:00,1.5090425560201084,2025-09-24,5,2
2025-09-24 06:00:00,1.780778814380096,2025-09-24,6,2
2025-09-24 07:00:00,1.3447085523004818,2025-09-24,7,2
2025-09-24 08:00:00,2.721754422423071,2025-09-24,8,2
2025-09-24 09:00:00,2.6068215813166162,2025-09-24,9,2
2025-09-24 10:00:00,2.737726559653583,2025-09-24,10,2
2025-09-24 11:00:00,2.8784698053852336,2025-09-24,11,2
2025-09-24 12:00:00,3.7451448064316786,2025-09-24,12,2
2025-09-24 13:00:00,3.283804322393139,2025-09-24,13,2
2025-09-24 14:00:00,3.433132752364661,2025-09-24,14,2
2025-09-24 15:00:00,2.886094314095691,2025-09-24,15,2
2025-09-24 16:00:00,3.1280163542012245,2025-09-24,16,2
2025-09-24 17:00:00,3.396637992731244,2025-09-24,17,2
2025-09-24 18:00:00,2.785946493206413,2025-09-24,18,2
2025-09-24 19:00:00,1.2950559654906055,2025-09-24,19,2
2025-09-24 20:00:00,1.6025544388027353,2025-09-24,20,2
2025-09-24 21:00:00,1.530833714565937,2025-09-24,21,2
2025-09-24 22:00:00,1.7644847230125282,2025-09-24,22,2
2025-09-24 23:00:00,1.5125713716977462,2025-09-24,23,2
2025-09-25 00:00:00,1.324524379812531,2025-09-25,0,3
2025-09-25 01:00:00,1.5150653685051383,2025-09-25,1,3
2025-09-25 02:00:00,1.6191812218936024,2025-09-25,2,3
2025-09-25 03:00:00,1.5619975058630033,2025-09-25,3,3
2025-09-25 04:00:00,1.4997708650214474,2025-09-25,4,3
2025-09-25 05:00:00,1.6120203795919088,2025-09-25,5,3
2025-09-25 06:00:00,1.6328683081789352,2025-09-25,6,3
2025-09-25 07:00:00,1.675719077577122,2025-09-25,7,3
2025-09-25 08:00:00,3.029261665834256,2025-09-25,8,3
2025-09-25 09:00:00,2.8662827831513233,2025-09-25,9,3
2025-09-25 10:00:00,2.9291901351194483,2025-09-25,10,3
2025-09-25 11:00:00,3.1412444667247277,2025-09-25,11,3
2025-09-25 12:00:00,3.2366050845257375,2025-09-25,12,3
2025-09-25 13:00:00,3.4737306917311854,2025-09-25,13,3
2025-09-25 14:00:00,3.321286344367338,2025-09-25,14,3
2025-09-25 15:00:00,2.905615417134328,2025-09-25,15,3
2025-09-25 16:00:00,3.155423446303128,2025-09-25,16,3
2025-09-25 17:00:00,2.9377737943064215,2025-09-25,17,3
2025-09-25 18:00:00,2.90861649659218,2025-09-25,18,3
2025-09-25 19:00:00,1.12708748149599,2025-09-25,19,3
2025-09-25 20:00:00,1.5479932827179306,2025-09-25,20,3
2025-09-25 21:00:00,1.5274776267483094,2025-09-25,21,3
2025-09-25 22:00:00,1.8306243449522885,2025-09-25,22,3
2025-09-25 23:00:00,1.3359647828882821,2025-09-25,23,3
2025-09-26 00:00:00,1.4408519793433519,2025-09-26,0,4
2025-09-26 01:00:00,1.4463546268274978,2025-09-26,1,4
2025-09-26 02:00:00,1.7113790561238251,2025-09-26,2,4
2025-09-26 03:00:00,1.3761943825240586,2025-09-26,3,4
2025-09-26 04:00:00,1.4503775101261152,2025-09-26,4,4
2025-09-26 05:00:00,1.5154269018804971,2025-09-26,5,4
2025-09-26 06:00:00,1.4303985538369792,2025-09-26,6,4
2025-09-26 07:00:00,1.3029739286266808,2025-09-26,7,4
2025-09-26 08:00:00,2.930217427715145,2025-09-26,8,4
2025-09-26 09:00:00,3.1052194776199427,2025-09-26,9,4
2025-09-26 10:00:00,2.684238756274406,2025-09-26,10,4
2025-09-26 11:00:00,2.915139502003926,2025-09-26,11,4
2025-09-26 12:00:00,3.2474802936524667,2025-09-26,12,4
2025-09-26 13:00:00,3.625427889696898,2025-09-26,13,4
2025-09-26 14:00:00,3.0806505908042383,2025-09-26,14,4
2025-09-26 15:00:00,2.7723283969119206,2025-09-26,15,4
2025-09-26 16:00:00,2.958335412319933,2025-09-26,16,4
2025-09-26 17:00:00,3.1947336834033893,2025-09-26,17,4
2025-09-26 18:00:00,2.8671703312599788,2025-09-26,18,4
2025-09-26 19:00:00,1.2679277494617736,2025-09-26,19,4
2025-09-26 20:00:00,1.7538022085331262,2025-09-26,20,4
2025-09-26 21:00:00,1.0865271293999856,2025-09-26,21,4
2025-09-26 22:00:00,0.9348839178217303,2025-09-26,22,4
2025-09-26 23:00:00,1.4611193968212755,2025-09-26,23,4
2025-09-27 00:00:00,0.9711333741241454,2025-09-27,0,5
2025-09-27 01:00:00,0.865681802118527,2025-09-27,1,5
2025-09-27 02:00:00,1.2099403590879991,2025-09-27,2,5
2025-09-27 03:00:00,1.1153266004781743,2025-09-27,3,5
2025-09-27 04:00:00,0.95200493346537,2025-09-27,4,5
2025-09-27 05:00:00,0.806970928632763,2025-09-27,5,5
2025-09-27 06:00:00,1.2356915059968148,2025-09-27,6,5
2025-09-27 07:00:00,1.1893657307514587,2025-09-27,7,5
2025-09-27 08:00:00,1.0375731429540311,2025-09-27,8,5
2025-09-27 09:00:00,1.4247760473367794,2025-09-27,9,5
2025-09-27 10:00:00,0.8394296885210621,2025-09-27,10,5
2025-09-27 11:00:00,0.746297415103897,2025-09-27,11,5
2025-09-27 12:00:00,1.4109346124760682,2025-09-27,12,5
2025-09-27 13:00:00,1.5380709290267627,2025-09-27,13,5
2025-09-27 14:00:00,1.5936862189027894,2025-09-27,14,5
2025-09-27 15:00:00,0.9945597704942404,2025-09-27,15,5
2025-09-27 16:00:00,1.1109653392411576,2025-09-27,16,5
2025-09-27 17:00:00,0.7879524495310037,2025-09-27,17,5
2025-09-27 18:00:00,1.324678301025718,2025-09-27,18,5
2025-09-27 19:00:00,1.0171193397662617,2025-09-27,19,5
2025-09-27 20:00:00,1.2545922674822174,2025-09-27,20,5
2025-09-27 21:00:00,1.0972212108404387,2025-09-27,21,5
2025-09-27 22:00:00,1.1175295277568018,2025-09-27,22,5
2025-09-27 23:00:00,1.1375949746465228,2025-09-27,23,5
2025-09-28 00:00:00,1.1106059509997048,2025-09-28,0,6
2025-09-28 01:00:00,1.1469917935397098,2025-09-28,1,6
2025-09-28 02:00:00,1.2816212318155913,2025-09-28,2,6
2025-09-28 03:00:00,1.052399128096657,2025-09-28,3,6
2025-09-28 04:00:00,1.1521607036739148,2025-09-28,4,6
2025-09-28 05:00:00,0.9896389694006121,2025-09-28,5,6
2025-09-28 06:00:00,1.2927970169864702,2025-09-28,6,6
2025-09-28 07:00:00,0.8666441030437504,2025-09-28,7,6
2025-09-28 08:00:00,1.3592213808339615,2025-09-28,8,6
2025-09-28 09:00:00,0.9880743963891959,2025-09-28,9,6
2025-09-28 10:00:00,0.7069858429631656,2025-09-28,10,6
2025-09-28 11:00:00,1.0157590338549178,2025-09-28,11,6
2025-09-28 12:00:00,1.350887746361102,2025-09-28,12,6
2025-09-28 13:00:00,1.652149585862316,2025-09-28,13,6
2025-09-28 14:00:00,1.3503819841957236,2025-09-28,14,6
2025-09-28 15:00:00,0.8885193405582161,2025-09-28,15,6
2025-09-28 16:00:00,0.5966607114747262,2025-09-28,16,6
2025-09-28 17:00:00,0.8808842505345584,2025-09-28,17,6
2025-09-28 18:00:00,0.48331037773451874,2025-09-28,18,6
2025-09-28 19:00:00,0.6480107274306056,2025-09-28,19,6
2025-09-28 20:00:00,1.1135438439713203,2025-09-28,20,6
2025-09-28 21:00:00,1.1152553904908893,2025-09-28,21,6
2025-09-28 22:00:00,1.039786399076973,2025-09-28,22,6
2025-09-28 23:00:00,0.7578645271934431,2025-09-28,23,6
2025-09-29 00:00:00,1.2382479566711497,2025-09-29,0,0
2025-09-29 01:00:00,1.2435660596054443,2025-09-29,1,0
2025-09-29 02:00:00,1.009076103617348,2025-09-29,2,0
2025-09-29 03:00:00,1.5378575799957823,2025-09-29,3,0
2025-09-29 04:00:00,1.4090459323049151,2025-09-29,4,0
2025-09-29 05:00:00,1.1857431450790215,2025-09-29,5,0
2025-09-29 06:00:00,1.2316428816727212,2025-09-29,6,0
2025-09-29 07:00:00,1.2642395176298176,2025-09-29,7,0
2025-09-29 08:00:00,2.310481014900188,2025-09-29,8,0
2025-09-29 09:00:00,2.66562561969969,2025-09-29,9,0
2025-09-29 10:00:00,2.5748657164262743,2025-09-29,10,0
2025-09-29 11:00:00,2.5071086856129448,2025-09-29,11,0
2025-09-29 12:00:00,3.1473516942552124,2025-09-29,12,0
2025-09-29 13:00:00,3.559217361414728,2025-09-29,13,0
2025-09-29 14:00:00,3.323926466124973,2025-09-29,14,0
2025-09-29 15:00:00,2.5775697673206728,2025-09-29,15,0
2025-09-29 16:00:00,2.8023399277970453,2025-09-29,16,0
2025-09-29 17:00:00,2.9636827034749778,2025-09-29,17,0
2025-09-29 18:00:00,2.864697341549454,2025-09-29,18,0
2025-09-29 19:00:00,1.1876267199610058,2025-09-29,19,0
2025-09-29 20:00:00,1.0422146938771903,2025-09-29,20,0
2025-09-29 21:00:00,1.3071197904268195,2025-09-29,21,0
2025-09-29 22:00:00,1.2420172724909784,2025-09-29,22,0
2025-09-29 23:00:00,1.3381762132387913,2025-09-29,23,0
2025-09-30 00:00:00,1.281961928338653,2025-09-30,0,1
2025-09-30 01:00:00,1.3606010556824952,2025-09-30,1,1
2025-09-30 02:00:00,1.039379683737383,2025-09-30,2,1
2025-09-30 03:00:00,1.4056153464264431,2025-09-30,3,1
2025-09-30 04:00:00,1.177340182324863,2025-09-30,4,1
2025-09-30 05:00:00,1.5485304138403446,2025-09-30,5,1
2025-09-30 06:00:00,0.991273234436559,2025-09-30,6,1
2025-09-30 07:00:00,1.471911031142711,2025-09-30,7,1
2025-09-30 08:00:00,2.659883148191308,2025-09-30,8,1
2025-09-30 09:00:00,2.485575697003524,2025-09-30,9,1
2025-09-30 10:00:00,2.5146163609472914,2025-09-30,10,1
2025-09-30 11:00:00,2.5428345603559244,2025-09-30,11,1
2025-09-30 12:00:00,3.1872243119267267,2025-09-30,12,1
2025-09-30 13:00:00,3.202422271313116,2025-09-30,13,1
2025-09-30 14:00:00,2.978556520136225,2025-09-30,14,1
2025-09-30 15:00:00,2.583844593328646,2025-09-30,15,1
2025-09-30 16:00:00,3.0125665671839186,2025-09-30,16,1
2025-09-30 17:00:00,2.9249964568485023,2025-09-30,17,1
2025-09-30 18:00:00,2.662106580329141,2025-09-30,18,1
2025-09-30 19:00:00,1.077775615930029,2025-09-30,19,1
2025-09-30 20:00:00,1.0894936656119714,2025-09-30,20,1
2025-09-30 21:00:00,1.1834832381597649,2025-09-30,21,1
2025-09-30 22:00:00,0.8514934961388775,2025-09-30,22,1
2025-09-30 23:00:00,0.9998295498395355,2025-09-30,23,1
2025-10-01 00:00:00,0.71282173512406,2025-10-01,0,2
2025-10-01 01:00:00,1.1215980747348158,2025-10-01,1,2
2025-10-01 02:00:00,1.1663891109488094,2025-10-01,2,2
2025-10-01 03:00:00,0.9354910419693452,2025-10-01,3,2
2025-10-01 04:00:00,1.3420864046574985,2025-10-01,4,2
2025-10-01 05:00:00,0.7772793119901681,2025-10-01,5,2
2025-10-01 06:00:00,0.7246839063528367,2025-10-01,6,2
2025-10-01 07:00:00,1.0575591006084928,2025-10-01,7,2
2025-10-01 08:00:00,2.7171820413667294,2025-10-01,8,2
2025-10-01 09:00:00,2.839625726513983,2025-10-01,9,2
2025-10-01 10:00:00,2.406125681648385,2025-10-01,10,2
2025-10-01 11:00:00,2.7086859618997257,2025-10-01,11,2
2025-10-01 12:00:00,2.9802806548158713,2025-10-01,12,2
2025-10-01 13:00:00,2.94847511338244,2025-10-01,13,2
2025-10-01 14:00:00,3.1547368364075767,2025-10-01,14,2
2025-10-01 15:00:00,2.603460131813877,2025-10-01,15,2
2025-10-01 16:00:00,2.152694645467106,2025-10-01,16,2
2025-10-01 17:00:00,2.7582458638893472,2025-10-01,17,2
2025-10-01 18:00:00,2.733908362012904,2025-10-01,18,2
2025-10-01 19:00:00,0.8277178130380689,2025-10-01,19,2
2025-10-01 20:00:00,1.0269196727769814,2025-10-01,20,2
2025-10-01 21:00:00,1.0414823532521535,2025-10-01,21,2
2025-10-01 22:00:00,0.989717543645197,2025-10-01,22,2
2025-10-01 23:00:00,0.8224177470259395,2025-10-01,23,2
2025-10-02 00:00:00,0.7930399934022924,2025-10-02,0,3
2025-10-02 01:00:00,0.9171300336869608,2025-10-02,1,3
2025-10-02 02:00:00,1.1516535148931442,2025-10-02,2,3
2025-10-02 03:00:00,1.0206856786472993,2025-10-02,3,3
2025-10-02 04:00:00,0.8326921834803138,2025-10-02,4,3
2025-10-02 05:00:00,1.0559960522797063,2025-10-02,5,3
2025-10-02 06:00:00,0.32678129758191865,2025-10-02,6,3
2025-10-02 07:00:00,1.121069118458295,2025-10-02,7,3
2025-10-02 08:00:00,2.0381924187955134,2025-10-02,8,3
2025-10-02 09:00:00,2.308459616832921,2025-10-02,9,3
2025-10-02 10:00:00,2.1518202865501808,2025-10-02,10,3
2025-10-02 11:00:00,2.1116186563671535,2025-10-02,11,3
2025-10-02 12:00:00,3.0975156170117857,2025-10-02,12,3
2025-10-02 13:00:00,2.766600346011968,2025-10-02,13,3
2025-10-02 14:00:00,2.9242271051766617,2025-10-02,14,3
2025-10-02 15:00:00,2.3403237688825795,2025-10-02,15,3
2025-10-02 16:00:00,2.4398938169756117,2025-10-02,16,3
2025-10-02 17:00:00,2.354624405722043,2025-10-02,17,3
2025-10-02 18:00:00,2.0774329660779443,2025-10-02,18,3
2025-10-02 19:00:00,1.0280535641857496,2025-10-02,19,3
2025-10-02 20:00:00,0.7248154777657827,2025-10-02,20,3
2025-10-02 21:00:00,0.5070152124022769,2025-10-02,21,3
2025-10-02 22:00:00,0.7274719603620092,2025-10-02,22,3
2025-10-02 23:00:00,1.108009352944635,2025-10-02,23,3
2025-10-03 00:00:00,0.9726635465775875,2025-10-03,0,4
2025-10-03 01:00:00,0.7276503749635387,2025-10-03,1,4
2025-10-03 02:00:00,0.7222910643185408,2025-10-03,2,4
2025-10-03 03:00:00,0.7225779972013312,2025-10-03,3,4
2025-10-03 04:00:00,1.1970180045779406,2025-10-03,4,4
2025-10-03 05:00:00,0.8528202960482649,2025-10-03,5,4
2025-10-03 06:00:00,0.8572081291418929,2025-10-03,6,4
2025-10-03 07:00:00,0.9720252798907106,2025-10-03,7,4
2025-10-03 08:00:00,2.308497804295311,2025-10-03,8,4
2025-10-03 09:00:00,2.203705919304872,2025-10-03,9,4
2025-10-03 10:00:00,2.211022145524588,2025-10-03,10,4
2025-10-03 11:00:00,2.2307534192866685,2025-10-03,11,4
2025-10-03 12:00:00,2.7324149664236854,2025-10-03,12,4
2025-10-03 13:00:00,2.8801756491913144,2025-10-03,13,4
2025-10-03 14:00:00,2.7398342256501254,2025-10-03,14,4
2025-10-03 15:00:00,2.3707737499677064,2025-10-03,15,4
2025-10-03 16:00:00,2.2029088788647364,2025-10-03,16,4
2025-10-03 17:00:00,2.2295918635120846,2025-10-03,17,4
2025-10-03 18:00:00,1.8090438847097046,2025-10-03,18,4
2025-10-03 19:00:00,0.8867757132325631,2025-10-03,19,4
2025-10-03 20:00:00,0.7676413850295605,2025-10-03,20,4
2025-10-03 21:00:00,0.8927869720743948,2025-10-03,21,4
2025-10-03 22:00:00,0.2,2025-10-03,22,4
2025-10-03 23:00:00,1.1005672299148737,2025-10-03,23,4
2025-10-04 00:00:00,0.3498412264837148,2025-10-04,0,5
2025-10-04 01:00:00,0.5942718963576,2025-10-04,1,5
2025-10-04 02:00:00,0.2,2025-10-04,2,5
2025-10-04 03:00:00,0.4849719905320977,2025-10-04,3,5
2025-10-04 04:00:00,0.2,2025-10-04,4,5
2025-10-04 05:00:00,0.22748724177133894,2025-10-04,5,5
2025-10-04 06:00:00,0.729975917433382,2025-10-04,6,5
2025-10-04 07:00:00,0.3039734286639173,2025-10-04,7,5
2025-10-04 08:00:00,0.38054878069177706,2025-10-04,8,5
2025-10-04 09:00:00,0.5060404692737951,2025-10-04,9,5
2025-10-04 10:00:00,0.4261408214633287,2025-10-04,10,5
2025-10-04 11:00:00,0.3520789321184729,2025-10-04,11,5
2025-10-04 12:00:00,0.8899916271226411,2025-10-04,12,5
2025-10-04 13:00:00,1.2927007683316427,2025-10-04,13,5
2025-10-04 14:00:00,0.7955264453798165,2025-10-04,14,5
2025-10-04 15:00:00,0.34231727512082055,2025-10-04,15,5
2025-10-04 16:00:00,0.5072906909791133,2025-10-04,16,5
2025-10-04 17:00:00,0.5133428057472986,2025-10-04,17,5
2025-10-04 18:00:00,0.5247373242155781,2025-10-04,18,5
2025-10-04 19:00:00,0.41018716201103667,2025-10-04,19,5
2025-10-04 20:00:00,0.2,2025-10-04,20,5
2025-10-04 21:00:00,0.5993972544607269,2025-10-04,21,5
2025-10-04 22:00:00,0.2,2025-10-04,22,5
2025-10-04 23:00:00,0.3235771700395449,2025-10-04,23,5
2025-10-05 00:00:00,0.2,2025-10-05,0,6
2025-10-05 01:00:00,0.24063378078182318,2025-10-05,1,6
2025-10-05 02:00:00,0.3144476247364911,2025-10-05,2,6
2025-10-05 03:00:00,0.3082194339114954,2025-10-05,3,6
2025-10-05 04:00:00,0.32360450723337475,2025-10-05,4,6
2025-10-05 05:00:00,0.5572548535434099,2025-10-05,5,6
2025-10-05 06:00:00,0.32053194000640656,2025-10-05,6,6
2025-10-05 07:00:00,0.2,2025-10-05,7,6
2025-10-05 08:00:00,0.41332961082931174,2025-10-05,8,6
2025-10-05 09:00:00,0.4537816023233825,2025-10-05,9,6
2025-10-05 10:00:00,0.2,2025-10-05,10,6
2025-10-05 11:00:00,0.32618349304603106,2025-10-05,11,6
2025-10-05 12:00:00,0.8423793747561641,2025-10-05,12,6
2025-10-05 13:00:00,0.638096176681658,2025-10-05,13,6
2025-10-05 14:00:00,0.9682373406675358,2025-10-05,14,6
2025-10-05 15:00:00,0.2,2025-10-05,15,6
2025-10-05 16:00:00,0.2092559929678951,2025-10-05,16,6
2025-10-05 17:00:00,0.2,2025-10-05,17,6
2025-10-05 18:00:00,0.2,2025-10-05,18,6
2025-10-05 19:00:00,0.2,2025-10-05,19,6
2025-10-05 20:00:00,0.2,2025-10-05,20,6
2025-10-05 21:00:00,0.4810807512586109,2025-10-05,21,6
2025-10-05 22:00:00,0.2,2025-10-05,22,6
2025-10-05 23:00:00,0.2,2025-10-05,23,6
2025-10-06 00:00:00,0.2,2025-10-06,0,0
2025-10-06 01:00:00,0.3172800824598401,2025-10-06,1,0
2025-10-06 02:00:00,0.2,2025-10-06,2,0
2025-10-06 03:00:00,0.7650828366206448,2025-10-06,3,0
2025-10-06 04:00:00,0.6344882901644249,2025-10-06,4,0
2025-10-06 05:00:00,0.29076788154614974,2025-10-06,5,0
2025-10-06 06:00:00,0.8747865150918903,2025-10-06,6,0
2025-10-06 07:00:00,0.6165824924314178,2025-10-06,7,0
2025-10-06 08:00:00,1.8512221071404984,2025-10-06,8,0
2025-10-06 09:00:00,1.4122954854994716,2025-10-06,9,0
2025-10-06 10:00:00,2.3663829492409163,2025-10-06,10,0
2025-10-06 11:00:00,1.62632761277571,2025-10-06,11,0
2025-10-06 12:00:00,2.0712401945637975,2025-10-06,12,0
2025-10-06 13:00:00,2.6009423335695248,2025-10-06,13,0
2025-10-06 14:00:00,2.880517793675927,2025-10-06,14,0
2025-10-06 15:00:00,2.1655919976762696,2025-10-06,15,0
2025-10-06 16:00:00,1.997720727806662,2025-10-06,16,0
2025-10-06 17:00:00,2.000122879748011,2025-10-06,17,0
2025-10-06 18:00:00,2.048120155715755,2025-10-06,18,0
2025-10-06 19:00:00,0.5255200040835383,2025-10-06,19,0
2025-10-06 20:00:00,0.42630230494892124,2025-10-06,20,0
2025-10-06 21:00:00,0.387266746600594,2025-10-06,21,0
2025-10-06 22:00:00,0.350303454777743,2025-10-06,22,0
2025-10-06 23:00:00,0.20845804077080804,2025-10-06,23,0
2025-10-07 00:00:00,0.2995784172030869,2025-10-07,0,1
2025-10-07 01:00:00,0.2,2025-10-07,1,1
2025-10-07 02:00:00,0.32907231882176396,2025-10-07,2,1
2025-10-07 03:00:00,0.2,2025-10-07,3,1
2025-10-07 04:00:00,0.2,2025-10-07,4,1
2025-10-07 05:00:00,0.37451791748823426,2025-10-07,5,1
2025-10-07 06:00:00,0.6136091651411693,2025-10-07,6,1
2025-10-07 07:00:00,0.5155770781401522,2025-10-07,7,1
2025-10-07 08:00:00,1.5145543648909907,2025-10-07,8,1
2025-10-07 09:00:00,1.6275055150221,2025-10-07,9,1
2025-10-07 10:00:00,2.0103982103964713,2025-10-07,10,1
2025-10-07 11:00:00,1.6225957412361365,2025-10-07,11,1
2025-10-07 12:00:00,2.2710524939360237,2025-10-07,12,1
2025-10-07 13:00:00,2.4229123419488325,2025-10-07,13,1
2025-10-07 14:00:00,2.1161929581545134,2025-10-07,14,1
2025-10-07 15:00:00,1.8279342378424168,2025-10-07,15,1
2025-10-07 16:00:00,1.5370889144982947,2025-10-07,16,1
2025-10-07 17:00:00,1.6806931769579587,2025-10-07,17,1
2025-10-07 18:00:00,1.862033823372903,2025-10-07,18,1
2025-10-07 19:00:00,0.2,2025-10-07,19,1
2025-10-07 20:00:00,0.3805088393340226,2025-10-07,20,1
2025-10-07 21:00:00,0.2857124880584511,2025-10-07,21,1
2025-10-07 22:00:00,0.3974030967270665,2025-10-07,22,1
2025-10-07 23:00:00,0.3289921010238271,2025-10-07,23,1
2025-10-08 00:00:00,0.5543808444285676,2025-10-08,0,2
2025-10-08 01:00:00,0.3039806615333395,2025-10-08,1,2
2025-10-08 02:00:00,0.2,2025-10-08,2,2
2025-10-08 03:00:00,0.2982806166804113,2025-10-08,3,2
2025-10-08 04:00:00,0.37998346424237966,2025-10-08,4,2
2025-10-08 05:00:00,0.2786389129005487,2025-10-08,5,2
2025-10-08 06:00:00,0.27456876279600084,2025-10-08,6,2
2025-10-08 07:00:00,0.2,2025-10-08,7,2
2025-10-08 08:00:00,1.629159482120718,2025-10-08,8,2
2025-10-08 09:00:00,1.4789246857017633,2025-10-08,9,2
2025-10-08 10:00:00,2.1071083665718815,2025-10-08,10,2
2025-10-08 11:00:00,1.5062090238834922,2025-10-08,11,2
2025-10-08 12:00:00,2.1142308281429565,2025-10-08,12,2
2025-10-08 13:00:00,2.107002320433844,2025-10-08,13,2
2025-10-08 14:00:00,2.4275824261000434,2025-10-08,14,2
2025-10-08 15:00:00,1.687563422555302,2025-10-08,15,2
2025-10-08 16:00:00,1.9940997664075004,2025-10-08,16,2
2025-10-08 17:00:00,1.6078935594413184,2025-10-08,17,2
2025-10-08 18:00:00,1.7964733372850339,2025-10-08,18,2
2025-10-08 19:00:00,0.2,2025-10-08,19,2
2025-10-08 20:00:00,0.665998017187736,2025-10-08,20,2
2025-10-08 21:00:00,0.2,2025-10-08,21,2
2025-10-08 22:00:00,0.2953976843214707,2025-10-08,22,2
2025-10-08 23:00:00,0.35848630655829117,2025-10-08,23,2
2025-10-09 00:00:00,0.31283145394563006,2025-10-09,0,3
2025-10-09 01:00:00,0.2,2025-10-09,1,3
2025-10-09 02:00:00,0.2009193532427057,2025-10-09,2,3
2025-10-09 03:00:00,0.23411718525007522,2025-10-09,3,3
2025-10-09 04:00:00,0.2,2025-10-09,4,3
2025-10-09 05:00:00,0.4152050287139738,2025-10-09,5,3
2025-10-09 06:00:00,0.6631369455178568,2025-10-09,6,3
2025-10-09 07:00:00,0.2,2025-10-09,7,3
2025-10-09 08:00:00,1.4444105265276626,2025-10-09,8,3
2025-10-09 09:00:00,1.69945055302272,2025-10-09,9,3
2025-10-09 10:00:00,2.2318291011646254,2025-10-09,10,3
2025-10-09 11:00:00,1.5539771146450603,2025-10-09,11,3
2025-10-09 12:00:00,2.5414047971768836,2025-10-09,12,3
2025-10-09 13:00:00,2.548035706174987,2025-10-09,13,3
2025-10-09 14:00:00,2.1007367844838503,2025-10-09,14,3
2025-10-09 15:00:00,1.8242547996804372,2025-10-09,15,3
2025-10-09 16:00:00,2.035186196977719,2025-10-09,16,3
2025-10-09 17:00:00,1.6327750226670188,2025-10-09,17,3
2025-10-09 18:00:00,1.667023276442741,2025-10-09,18,3
2025-10-09 19:00:00,0.2,2025-10-09,19,3
2025-10-09 20:00:00,0.2,2025-10-09,20,3
2025-10-09 21:00:00,0.2,2025-10-09,21,3
2025-10-09 22:00:00,0.2,2025-10-09,22,3
2025-10-09 23:00:00,0.21092829348071515,2025-10-09,23,3
2025-10-10 00:00:00,0.2,2025-10-10,0,4
2025-10-10 01:00:00,0.24973526854758568,2025-10-10,1,4
2025-10-10 02:00:00,0.2,2025-10-10,2,4
2025-10-10 03:00:00,0.26820264615169487,2025-10-10,3,4
2025-10-10 04:00:00,0.3683250018016905,2025-10-10,4,4
2025-10-10 05:00:00,0.2,2025-10-10,5,4
2025-10-10 06:00:00,0.2757526042775408,2025-10-10,6,4
2025-10-10 07:00:00,0.4462046115337078,2025-10-10,7,4
2025-10-10 08:00:00,1.458517815559318,2025-10-10,8,4
2025-10-10 09:00:00,2.034781403585872,2025-10-10,9,4
2025-10-10 10:00:00,1.783937349325844,2025-10-10,10,4
2025-10-10 11:00:00,1.559043522015508,2025-10-10,11,4
2025-10-10 12:00:00,2.1888501545118535,2025-10-10,12,4
2025-10-10 13:00:00,2.3116731637811596,2025-10-10,13,4
2025-10-10 14:00:00,2.215258404859426,2025-10-10,14,4
2025-10-10 15:00:00,1.8079038006564898,2025-10-10,15,4
2025-10-10 16:00:00,1.516158882169432,2025-10-10,16,4
2025-10-10 17:00:00,1.7343524764908875,2025-10-10,17,4
2025-10-10 18:00:00,1.4179698212493874,2025-10-10,18,4
2025-10-10 19:00:00,0.2,2025-10-10,19,4
2025-10-10 20:00:00,0.2,2025-10-10,20,4
2025-10-10 21:00:00,0.2,2025-10-10,21,4
2025-10-10 22:00:00,0.44931756541855705,2025-10-10,22,4
2025-10-10 23:00:00,0.4208215183418333,2025-10-10,23,4
2025-10-11 00:00:00,0.2,2025-10-11,0,5
2025-10-11 01:00:00,0.2,2025-10-11,1,5
2025-10-11 02:00:00,0.2,2025-10-11,2,5
2025-10-11 03:00:00,0.2,2025-10-11,3,5
2025-10-11 04:00:00,0.2,2025-10-11,4,5
2025-10-11 05:00:00,0.37014364460741833,2025-10-11,5,5
2025-10-11 06:00:00,0.2,2025-10-11,6,5
2025-10-11 07:00:00,0.2,2025-10-11,7,5
2025-10-11 08:00:00,0.2,2025-10-11,8,5
2025-10-11 09:00:00,0.2,2025-10-11,9,5
2025-10-11 10:00:00,0.2,2025-10-11,10,5
2025-10-11 11:00:00,0.2,2025-10-11,11,5
2025-10-11 12:00:00,0.6040138811585434,2025-10-11,12,5
2025-10-11 13:00:00,0.25656887417028845,2025-10-11,13,5
2025-10-11 14:00:00,0.2,2025-10-11,14,5
2025-10-11 15:00:00,0.2,2025-10-11,15,5
2025-10-11 16:00:00,0.2,2025-10-11,16,5
2025-10-11 17:00:00,0.2,2025-10-11,17,5
2025-10-11 18:00:00,0.2,2025-10-11,18,5
2025-10-11 19:00:00,0.2,2025-10-11,19,5
2025-10-11 20:00:00,0.42126620200101594,2025-10-11,20,5
2025-10-11 21:00:00,0.2,2025-10-11,21,5
2025-10-11 22:00:00,0.2,2025-10-11,22,5
2025-10-11 23:00:00,0.2,2025-10-11,23,5
2025-10-12 00:00:00,0.2,2025-10-12,0,6
2025-10-12 01:00:00,0.2,2025-10-12,1,6
2025-10-12 02:00:00,0.2,2025-10-12,2,6
2025-10-12 03:00:00,0.2,2025-10-12,3,6
2025-10-12 04:00:00,0.2,2025-10-12,4,6
2025-10-12 05:00:00,0.2,2025-10-12,5,6
2025-10-12 06:00:00,0.2,2025-10-12,6,6
2025-10-12 07:00:00,0.2,2025-10-12,7,6
